chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre
0.43539393,0.08672395,0.17817323,0.0019677149,3167.5553240363656,700617.4478083466,2934.8804408393594,99919.69052517567,6730.133523963167,1983505.4323495952,0.15097822409126063,0.006583157659780504,112.34714673913044,-32.176426,2745.1287,60.042603,769.5023,3.3742273,405.27948,18.975922,378.8941,4.3331447,286.89758,0.688965,182.8022,-2.0220761,166.17732,1.329652,106.56806,-4.642695,88.61101,3.790977,71.56391,-6.739723,57.030296,-4.8872533,38.740917,-2.336693,58.320114,-1.6814722,39.361984,-3.4923313,47.577877,-2.6718416,44.67499,1.0063705,40.048256,4.0142937,60.03543,4.700172,56.59582,5.8470507,49.90871,disco
0.3576883,0.08560685,0.122863606,0.0020092106,3653.6600398704595,318350.7546349682,3234.117413102966,61893.0332912415,7835.304773600638,555689.4760328117,0.18081285044470224,0.0032043932653675624,129.19921875,-65.7685,1609.1918,52.818344,193.64241,16.573313,324.30997,12.561863,226.27321,5.6153107,135.5277,8.380825,153.19144,-0.62042105,73.63036,-0.61569375,67.81535,-4.0818486,71.12134,0.6821997,80.42282,-7.784731,61.83917,-1.893624,48.58892,-7.254853,71.292984,-5.2742314,42.927074,-3.0502172,51.99333,-4.3513255,65.752945,-2.5462747,61.32117,0.7212554,66.66315,-0.31364235,68.01988,2.9274375,71.38913,disco
0.33193442,0.09206169,0.06821812,0.0014238483,2218.8916636421804,326429.71528341895,2307.1296434811284,135260.19914448733,4882.1333812173725,1913905.4236922623,0.09612456496519721,0.0021580766120074288,129.19921875,-182.10767,4587.8696,103.43044,404.23828,-18.188179,363.08893,31.197874,357.0492,-12.529232,139.98346,18.83884,188.89725,-12.868975,119.59631,19.372463,104.574974,-17.702715,69.528946,18.49203,94.847206,-14.32581,63.845963,11.538478,72.375824,-11.629478,59.443214,5.5931864,55.25226,-8.042038,57.281673,0.26590875,71.99122,-8.087152,48.68582,2.7225964,59.064392,-3.2905142,65.968025,3.50625,57.262894,disco
0.44101816,0.08248898,0.122635394,0.0015603682,2418.0305265345905,353005.2869483004,2432.29402911639,82714.38791529145,5386.464979698376,1413592.381011232,0.11256940919856923,0.0026906185623706805,123.046875,-91.60158,1842.4957,99.44184,424.39362,-8.968848,268.01306,40.157185,205.14024,-18.011234,144.85481,22.539673,122.75149,-21.947449,116.82926,15.766949,94.16991,-25.639265,64.271835,17.657349,58.013237,-13.664313,53.252514,15.622417,72.182884,-15.459026,49.014877,4.5017815,44.623936,-10.141648,55.745914,0.458398,49.09206,-10.141388,40.08135,4.7843423,45.266926,-6.887761,47.371387,-0.9881234,41.126026,disco
0.38212395,0.08890828,0.11454933,0.003202934,3328.4809116755855,640722.6474113383,3111.671947152701,133846.3685609554,7195.770306155742,1935982.047889786,0.16901441959106728,0.005119949390194529,123.046875,-83.55509,2144.5955,64.49134,405.74182,5.6444173,383.5951,2.70193,191.07559,0.78633994,167.37979,6.165176,92.54009,1.884115,75.52766,1.9749736,65.206276,-1.8108131,78.26842,1.8658113,69.18771,2.4624798,67.694595,-0.22272588,44.80241,2.9572232,45.83983,-3.381376,42.327618,-0.8703699,44.982254,0.0421895,43.097034,-1.5689081,56.43263,0.5630036,48.37765,0.30448675,57.798058,-2.779204,47.750435,disco
0.41709906,0.078453384,0.09929446,0.00092510704,2207.508364191443,299323.8377489637,2353.468828995427,87776.60305360974,5074.241861223898,1186895.2444061225,0.09355627356438515,0.0012106153207804946,135.99917763157896,-130.04454,2044.0221,102.52376,557.9891,-4.4473796,121.98959,50.050278,114.249916,-15.527548,54.65558,32.12771,63.607357,-18.167599,70.163155,24.282225,49.84846,-11.898268,46.41318,13.758483,51.52105,-12.887311,35.704525,7.271593,38.27739,-9.363437,83.997375,4.6024423,42.17865,-9.572757,32.205944,4.2411375,40.679314,-4.685522,27.992617,-0.45100063,42.524483,-6.8749757,28.395592,4.755075,45.51939,disco
0.40131727,0.09469922,0.052147932,0.0006651493,2565.7213875301686,825413.4625556489,2533.5455870416863,113277.69368259312,5520.260613036543,2143965.791166844,0.11460297032095901,0.005568245799384623,112.34714673913044,-226.30965,3852.302,78.28395,728.75104,7.82392,637.60504,53.82357,249.50319,-1.1362898,191.16702,11.3054,181.8663,-7.822294,179.20955,24.358284,109.77967,-14.937524,116.92126,18.476454,99.754944,-19.132421,93.26237,6.134009,67.813034,-10.059035,69.297264,5.2873383,74.50185,-11.680582,63.6301,3.3213422,65.79286,-11.270045,70.92018,1.3897388,87.92754,-10.697609,76.996765,-4.3340983,63.369488,disco
0.40280697,0.080569506,0.17759283,0.0048255804,2648.809544586575,266074.46040627424,2384.0748673279213,51756.9574532812,5546.0321767147625,749662.626463881,0.15107338795436967,0.0029568815777596385,112.34714673913044,-40.81154,1789.635,86.80334,322.2369,-26.940329,367.88058,34.944283,133.91357,-20.04464,132.35936,21.66503,117.74087,-23.949266,85.8275,19.274097,75.79951,-17.52948,92.41529,18.05118,75.712006,-16.0186,45.647633,12.443823,46.588192,-13.879082,40.95692,6.0113554,35.969273,-14.213063,35.256035,-0.817176,37.016415,-14.489221,31.457726,-1.2266158,45.13222,-7.6988034,39.18964,4.3157125,50.541824,disco
0.4045441,0.07937988,0.116038404,0.0034955484,2564.2888414229064,886708.674728973,2669.924041000966,294434.7109032394,5388.221942521027,3829394.3132928126,0.12072102486948956,0.004197172587979345,123.046875,-98.18701,3438.413,92.406166,860.5406,2.659,430.95834,19.365164,283.37952,3.5725617,190.30254,-1.7528334,140.2193,-1.7048805,73.68694,-3.1811252,74.50526,-9.103381,77.63401,-4.0845356,53.942932,-5.1873956,65.092354,-5.4817677,52.558674,-4.2330327,46.63658,-3.7672806,35.086845,-1.7109785,34.19371,-5.5838566,43.263054,-4.69225,29.96636,-2.7134733,38.895977,-1.8473064,59.235847,-3.0993197,29.961393,disco
0.46783406,0.08059703,0.172544,0.005329679,3078.471520466789,1230642.848881669,2709.964770671987,148767.90529943604,6405.67828043431,1779055.8839519534,0.15421266253383603,0.009904541076811699,135.99917763157896,-108.56484,11367.452,69.97128,1738.255,14.885138,1436.9714,45.513443,285.3182,-5.374344,235.53809,41.795094,137.05016,-13.517867,89.09086,32.5666,83.84591,-20.381012,82.27743,23.436947,68.18211,-12.128745,52.609688,18.002756,45.29607,-9.027057,52.169556,7.001934,40.327175,-4.7258625,57.67344,2.3437288,50.851532,0.20123759,48.149174,2.34515,49.2197,-0.78258014,47.111107,-0.5916408,39.19179,disco
0.44803378,0.08174124,0.20679496,0.0028870977,2722.838205612588,432405.26450939715,2569.440633823273,88608.98815545443,5472.246935614224,1674089.5136308162,0.1446281579262452,0.003816777371252153,107.666015625,-24.816133,1547.387,73.69842,575.51044,-11.7444935,297.6451,28.304634,209.91534,6.291743,124.06496,2.1907132,109.363785,8.419229,107.82646,12.195893,74.31274,-4.0575852,67.549866,13.498219,53.906116,1.8683927,40.21972,-0.925946,57.10428,0.5338902,36.219994,2.4650354,45.155117,-3.813913,38.149487,-0.92006284,42.41701,-0.9959542,67.10714,-3.4695203,78.10394,-0.96042603,66.49503,0.0076328553,90.52894,disco
0.40729582,0.08255386,0.13538006,0.002810124,2248.0305097896653,840207.9236606207,2368.674846875565,326713.4250044194,4609.5460117278135,3736132.1992027652,0.10971902491782676,0.004336851866243077,123.046875,-81.30502,3995.2007,106.47955,1476.55,-9.540607,422.58575,17.966782,234.86263,3.0102844,188.79565,8.300962,146.80525,3.889344,100.872284,4.250727,50.90834,-3.7409382,55.170345,-2.0746686,37.89568,-2.2095344,43.241734,-4.5908613,43.938496,-1.1636226,45.6119,-1.8775957,40.0682,-0.22499163,32.245472,-1.0443499,30.933722,-3.28482,30.862686,-1.8713301,37.319523,-0.71363634,50.328857,-0.55189586,42.52589,disco
0.2205651,0.09284395,0.046983007,0.0010744882,1710.9750338916172,418561.8849660963,1620.237853858365,118043.24348579123,3238.8652049195184,1212401.5040300253,0.08700922636310905,0.002808132910361682,123.046875,-280.8543,3968.765,120.81254,580.74384,-37.62976,709.2139,28.712122,269.198,-10.775235,164.16042,-6.4053197,174.36499,-13.794428,118.33994,-4.07455,103.403564,-14.849012,103.48059,4.7964478,213.42447,-20.164257,74.48081,-5.091476,67.98032,-6.790002,71.13455,-6.412713,117.14791,-1.754004,64.703255,-4.1189713,129.81454,3.4081714,143.84174,4.254298,155.2301,0.9961993,125.48294,-1.1637301,136.16301,disco
0.5036078,0.08833508,0.06199186,0.0023188333,2455.2491578057306,569631.3644362009,2100.2474541180773,89166.80618003722,4726.57972012761,1390971.1526103716,0.15141816814095127,0.006719794812698908,112.34714673913044,-197.21649,9032.983,83.34771,1093.1188,-38.580997,763.21423,43.675888,324.35345,-7.3024435,162.15137,25.634619,116.61217,-8.659459,84.157974,13.366769,117.28942,-12.161141,75.15694,12.144545,76.569824,-12.045272,69.82126,10.619484,48.018154,-2.3993301,86.50582,12.016626,84.59317,1.3830501,150.80858,6.762504,71.58966,-3.372065,58.763824,-1.6578997,40.968033,0.06783262,46.623077,1.4053442,36.5086,disco
0.34255823,0.087285325,0.12454408,0.00083873066,2116.937132047034,515049.20725313656,2114.133686793271,193306.53348372807,4349.140806264501,1977684.7699858695,0.10326298760150812,0.002213899397512356,161.4990234375,-104.13797,3023.8418,105.87117,1422.7354,-14.32759,438.85745,36.710423,233.98633,-10.330669,199.60617,16.791773,87.53101,-6.818429,76.497185,8.1312,74.49141,-4.46437,66.6333,0.98136365,78.86841,-10.006949,77.83382,0.37547308,63.905476,-1.7045553,56.229633,2.9751778,55.754253,-0.8930393,48.251106,-3.060968,39.748863,-4.453873,50.10058,-6.516971,48.23336,-8.449899,67.86312,-2.775298,63.797466,disco
0.42836955,0.09106811,0.1755619,0.003678601,2737.358914650989,488208.4153697488,2613.8040560395066,129213.77092206074,5710.012308756511,1875048.5968649285,0.1314991138599537,0.0038752190319026607,112.34714673913044,-57.955585,2364.3455,68.42821,672.1772,-15.226617,378.34793,23.4141,232.63922,14.886023,133.78354,13.217155,151.30069,2.1807861,89.23728,12.793449,76.462105,0.04898048,95.31709,12.763607,64.659424,0.007023729,72.038155,3.38002,56.335056,0.8436664,54.035362,1.0487714,52.18961,0.5568438,43.437916,2.9899888,79.11106,2.9046798,77.96233,4.023066,88.38398,0.52316934,61.120323,1.9532893,66.48472,disco
0.44633502,0.07610548,0.095505424,0.0017283408,2847.3774256622983,315184.63217693,2460.2242285962725,52184.02816239601,5925.935834632395,756526.2943430933,0.17634505812548337,0.004515645502926819,112.34714673913044,-95.26958,3048.3835,82.226494,441.00827,-26.235989,236.25208,37.510376,181.84546,-16.362791,132.15358,25.28815,67.88552,-21.807663,79.530464,21.805655,60.23747,-20.06562,44.894066,16.303896,50.23212,-16.122408,42.3234,14.430956,34.156548,-11.909069,33.957214,7.1686077,25.43197,-11.673018,29.374063,5.077742,23.154266,-10.228135,28.677004,4.7955275,26.26396,-6.011335,31.892529,-0.23642324,30.263172,disco
0.44557777,0.08781498,0.14208542,0.004133415,2298.111223896002,898537.2777011853,2566.115075375709,192074.836277383,4889.646293275712,3885287.234612343,0.09652545382318953,0.0070256291429629586,117.45383522727273,-111.09919,4400.1016,94.025856,1431.769,12.438059,562.4228,16.629438,201.3781,8.1260395,156.20563,15.663839,144.5764,-1.4103327,113.244194,7.014441,81.95488,0.9597831,57.71307,-1.4994508,55.553585,-3.0789328,77.77039,-5.0989857,71.4388,-3.715649,52.89179,0.2136302,57.933,-2.111481,52.70902,-1.8266253,39.548965,-5.3254986,32.494358,1.2326591,41.852478,-5.604142,41.629414,-3.612315,30.871485,disco
0.43429318,0.08251432,0.08449229,0.0015835032,2902.908464272473,454127.43788446416,2302.2448094822516,77981.38960422171,5470.108067629785,1126997.5845510315,0.18406730350928074,0.005948421448707193,135.99917763157896,-128.43967,4181.8506,67.262436,595.6073,-36.92178,541.61487,40.891,441.17575,-21.749369,281.73663,23.135218,224.9745,-13.251678,146.81346,13.081553,202.38666,-14.004083,114.46033,17.787027,92.784195,-15.169231,81.53977,16.377792,93.998764,-10.453286,67.55704,12.823618,65.158005,-9.222441,55.713806,4.382736,50.89228,-5.4286203,41.50139,7.2420063,50.158043,-2.667165,77.38752,6.5734115,96.25447,disco
0.39188674,0.08478446,0.15692227,0.00103279,2450.0566407004226,407962.9232481708,2387.704915648652,175158.34092636898,5023.3482272331785,1802442.2221354966,0.1244871725154679,0.0016637932179985099,129.19921875,-57.81615,2171.7173,86.559784,774.6276,-11.807115,451.92218,38.770008,222.29405,2.3708022,120.93564,8.826809,80.097496,-1.2821876,58.313164,9.910631,62.621067,-1.6604489,51.16819,9.840833,55.494514,3.0085049,85.946915,7.504814,85.36063,1.7077206,75.13397,5.663775,65.34633,-0.69050205,59.234062,3.4469688,48.200314,0.13456982,54.551544,-0.94698465,55.94802,-2.6365416,55.1979,1.6447155,67.457726,disco
0.41661966,0.08203711,0.09197087,0.0016747756,2481.7391879825063,369978.26631954516,2178.636081412623,69568.26936182845,4956.558659458382,823531.0374569928,0.13436042331303172,0.0033782969619488555,103.359375,-133.85442,2786.102,93.47158,590.6167,-24.21527,390.84216,61.422466,165.15382,-22.842373,123.36318,30.967571,165.11115,-14.948222,76.091644,20.224098,81.05356,-9.285205,80.7267,15.777142,62.623207,-8.730885,97.041336,11.959779,59.66028,-5.31978,71.55608,4.9884243,72.53359,-0.6628182,67.57688,3.7251098,65.3443,2.103134,59.54667,5.42835,51.173126,3.0865352,68.41894,2.4573407,57.1788,disco
0.45445886,0.081834525,0.16394664,0.0036350724,3637.15709215702,486690.6067671768,3198.92805420669,61121.72678654174,7770.988276718387,1011134.9358744167,0.19001126860982212,0.005141264238112139,129.19921875,-26.572124,1774.8798,52.05681,306.12375,4.1798263,192.86487,12.867351,177.15065,16.744804,118.37019,10.1250925,68.44395,4.477274,67.47037,6.3274975,46.77086,1.1676531,34.4713,0.651469,64.76687,4.6326404,90.84947,2.135598,32.404335,-3.3680084,48.962555,1.631738,29.987951,-1.8845644,31.617414,-1.0858479,40.13167,-0.67264414,30.133272,2.3921902,50.781178,4.168654,50.02458,2.862443,49.630337,disco
0.37081537,0.0850749,0.10665764,0.0013793837,2457.290836589106,435047.2607321635,2400.4584636983172,124864.70513005593,5267.457810687355,1829192.946884818,0.11746997051430781,0.0024372274310091443,117.45383522727273,-123.83839,2648.691,89.85542,638.02734,-1.8465987,595.3088,51.16645,204.41135,-16.249853,129.06445,28.27051,122.618774,-12.485133,82.6442,19.029924,72.64229,-13.273394,68.105064,18.4808,69.06868,-13.773316,55.519505,12.865,44.120358,-8.755854,69.63435,8.2524,66.33624,-8.232474,66.17384,5.514292,41.22435,-8.406771,57.51581,4.4743967,69.77845,0.31307545,81.56279,1.8271205,69.64956,disco
0.38466448,0.08951242,0.11922079,0.0008553068,2139.9275398336126,332828.6513717344,2190.4788402266463,98375.12387861956,4527.826423379495,1605384.9430181861,0.1002388915071539,0.0024959718029667426,107.666015625,-100.28072,1480.6815,109.986755,522.4141,-26.644407,248.98778,36.837772,180.0996,-10.409534,111.81842,28.786537,143.12654,-14.84601,98.566376,21.287558,61.909924,-19.685312,57.324947,18.507954,58.809006,-16.396866,56.130196,9.154231,58.599586,-13.790873,39.370792,3.9914367,45.34797,-10.454129,56.4176,2.846874,62.60423,-4.31649,55.768036,3.1700585,66.14067,-3.7429435,73.191795,3.5618715,69.408226,disco
0.35795805,0.09374598,0.10787889,0.003412628,2410.172991720571,593115.0419970395,2575.78379596989,206237.27754126323,5080.420375036253,3102048.861294295,0.09966035564095127,0.0025113285196117696,123.046875,-124.16993,4677.8623,90.155014,894.6636,-11.328686,272.87946,10.931417,244.84198,-1.1485722,112.61968,-3.7591836,183.31706,-0.85792863,121.15139,-3.8354802,118.32658,-3.7047462,103.467735,-0.25987905,85.78752,-5.8160195,73.69797,-3.4383402,64.439186,-4.632643,91.33191,-4.562113,73.574844,-5.489201,50.09081,-5.188254,36.955135,-4.5949874,38.956062,-1.8010652,44.779415,-1.319642,53.57828,-1.965515,58.311195,disco
0.4141832,0.09004276,0.08756795,0.0010883394,1959.0741390518035,462875.48280074657,2210.6474519323588,141079.50785531907,4352.013565382105,2337094.9700336363,0.08998536289153132,0.0029298678796601694,117.45383522727273,-167.48877,3429.4854,112.50459,763.56866,-4.57863,693.96954,37.091393,529.2184,-8.612248,242.40224,27.814657,190.43842,-14.70463,115.95128,18.51487,105.09762,-16.473206,106.94534,13.755432,86.992065,-13.324283,72.597885,10.204631,60.287643,-11.572749,77.6623,6.742621,62.261105,-9.19417,61.812874,4.897453,67.3775,-9.71392,72.78105,1.5204717,65.62758,-5.570963,64.9236,-2.0671213,60.413742,disco
0.40129316,0.08790661,0.111359596,0.002028211,3248.7101133407705,683320.2813331452,3305.0654052412287,222918.85470757572,7422.743256960557,2751244.0795273283,0.12404534029389018,0.0020228906275775262,107.666015625,-115.077194,2541.7703,70.42093,481.99564,31.231396,818.4104,11.171844,250.29814,13.070835,125.84085,3.878579,114.888824,1.8067201,51.625313,4.9745398,77.66834,-1.0353943,78.16512,3.9286358,53.353226,-1.2870669,82.09336,-0.688994,58.712776,-1.0698988,40.647537,-0.13318479,34.39313,-2.1568525,55.3438,-2.3228714,46.881023,-6.384345,59.75332,-5.307529,72.20223,-4.9935174,40.906506,-3.8497207,46.080883,disco
0.42082047,0.08313148,0.1451297,0.005711923,2606.2991282067796,408515.59406467143,2534.0606935047535,126734.3776474914,5354.906263594838,1544690.1813658779,0.1264267026778809,0.0024273133905923215,135.99917763157896,-78.310104,2617.2834,80.05325,639.94904,-9.145553,284.152,25.454119,279.7157,-3.38754,173.8069,16.801464,84.90277,7.2613983,135.87077,1.816661,98.57805,0.4876321,98.0857,6.316795,64.15556,1.4947495,66.60317,2.1649706,60.287098,0.6583118,61.289562,-3.3799522,62.719765,-0.91427654,69.59679,2.9340763,64.151276,-0.6350228,71.40931,5.868482,85.96109,1.8953923,70.36824,-0.60556495,74.858475,disco
0.41199332,0.08441042,0.1612736,0.0021883026,3592.218114571658,497914.3047251534,3398.4114031761465,70119.77106277963,8074.817942466648,836197.0697297794,0.153338438950116,0.004513532217048151,92.28515625,-53.1693,1363.221,57.173717,265.43594,21.160828,239.43881,11.3052635,263.15164,18.118341,124.25771,1.6628118,95.57944,0.3451027,79.41211,2.3239794,50.6825,-5.1052694,85.4995,2.747911,53.005238,3.1522436,58.110657,-5.5144777,51.55604,-3.1615028,49.269432,-0.52412856,32.727783,-2.6467953,36.851013,-1.988998,25.176271,-1.2340913,26.994484,-3.3621638,35.83488,-3.7318506,61.150375,-1.4488603,51.816772,disco
0.4347791,0.076230265,0.17306404,0.003026914,3347.8914155592065,292987.796069158,3013.0752701327133,72035.80631519076,7057.02020419446,906365.9504101267,0.16203007178074247,0.0024924786983807627,135.99917763157896,-23.554235,1583.9539,57.342735,291.5102,6.998448,249.97342,16.543451,142.18216,5.511961,82.72646,11.862946,110.2478,1.6884779,55.994358,5.4613194,45.058094,2.751831,47.906834,7.33802,46.461464,1.9618068,41.518658,1.265359,47.07637,-2.344999,45.2214,-2.32466,45.755463,0.10840217,36.893658,-0.1503611,43.681023,2.2672768,58.482357,1.5780425,55.227184,-1.8400426,41.72587,-2.4345064,46.82556,disco
